x_data	 y_data	  functional value
10.852034	  3.505060	 -0.088594
-6.200972	  6.033599	 0.047671
-4.256375	  4.832734	 0.268401
-4.128562	  -4.984951	 0.407517
4.393096	  5.367378	 0.304781
-1.631418	  0.328906	 0.382911
0.470061	  4.868383	 -0.219927
0.772148	  2.450855	 -0.257478
16.942286	  2.514632	 -0.180766
-2.318251	  6.679896	 0.214838
-1.782063	  -2.627394	 -0.517677
-6.933713	  3.474452	 0.174626
2.264154	  4.089306	 -0.291280
6.425212	  6.035982	 -0.085302
-5.247322	  -3.603160	 0.305670
-4.725263	  -10.560138	 -0.034953
-5.553377	  -4.036333	 0.359742
6.377660	  -1.838478	 0.212058
-1.667665	  -5.094120	 -0.120312
7.988066	  4.035505	 0.032995
1.305330	  -4.610658	 -0.297540
1.245656	  -1.788399	 0.050194
2.849684	  -7.018294	 0.281856
-5.976497	  -2.990754	 0.300102
4.929226	  -4.872730	 0.407073
-0.171694	  5.462763	 -0.156228
4.276435	  -2.541509	 -0.246134
7.558161	  -1.867161	 0.115552
2.535485	  1.098373	 0.021714
-7.152241	  -2.853293	 0.376600
-3.904487	  2.883859	 -0.110498
7.167663	  3.174658	 0.195393
1.147071	  -5.632935	 0.102004
2.055233	  -1.510979	 0.037601
5.953164	  -2.328240	 0.232354
6.081252	  -8.349146	 -0.182640
-8.362004	  1.848049	 -0.049145
3.520091	  -0.083928	 -0.395857
-0.520000	  -3.806436	 -0.370480
3.713531	  -4.645781	 0.179498
5.751368	  -4.067649	 0.312948
2.164055	  -0.361636	 0.154337
1.747122	  0.668548	 0.180376
3.119342	  -2.387675	 -0.337225
0.362750	  6.608511	 0.312497
-0.786404	  -9.645611	 -0.312292
2.152092	  -2.407455	 -0.214005
7.985573	  -6.534141	 -0.045570
0.506857	  -1.675808	 0.495668
-6.957955	  -0.841789	 0.392137
-0.490217	  -5.837062	 0.178016
2.251493	  -7.288130	 0.341028
-0.271941	  -9.342436	 -0.168879
-3.854701	  -2.592780	 -0.238340
-1.200450	  -4.243706	 -0.419678
2.919126	  0.142035	 -0.237600
2.650849	  -8.406512	 -0.073856
4.763181	  4.052376	 0.330966
3.566740	  5.431679	 0.196289
-5.985229	  -9.808196	 -0.044746
4.282907	  5.457364	 0.328842
-1.325534	  -2.042424	 -0.027653
1.088634	  -5.797253	 0.002266
0.727836	  -4.795853	 -0.253531
7.982231	  -3.900353	 -0.147302
-4.538236	  5.233955	 0.390240
-4.303864	  9.639217	 -0.204548
3.479207	  -5.113317	 0.141057
-11.481175	  -3.679086	 0.033560
5.161832	  7.254635	 0.068909
-7.404555	  4.582201	 -0.119584
-4.841182	  0.056000	 -0.154764
5.934367	  -2.094508	 0.270013
-0.250684	  -1.827952	 0.330469
-13.440550	  -2.933249	 0.258043
4.485608	  -2.874434	 -0.071853
-1.285959	  -4.530021	 -0.211923
0.871757	  2.445497	 -0.098624
-4.975586	  -4.228334	 0.158403
-2.763232	  7.532370	 0.192443
-4.071653	  -0.365798	 -0.440259
-3.396074	  4.606319	 -0.013030
1.463456	  -2.489563	 -0.146111
-3.608828	  8.615044	 -0.322715
-2.013525	  -4.360585	 -0.120146
6.551839	  0.923095	 0.220927
0.707781	  -2.031106	 0.025036
6.221197	  -5.460314	 0.147964
-0.608886	  -3.292721	 -0.362007
-8.664327	  2.217182	 -0.030370
9.143873	  -5.482452	 -0.201925
-3.165060	  1.703109	 -0.418062
-0.957105	  0.588759	 0.591602
1.852244	  5.048231	 -0.137240
-0.815706	  -5.928742	 0.173735
-3.869207	  2.728289	 -0.170699
1.030546	  1.836853	 0.025476
-4.157570	  -12.713053	 0.242162
-0.995861	  0.055188	 0.755180
0.815427	  0.086712	 0.887088
-0.829412	  -1.656975	 0.238181
-3.114255	  4.565491	 0.002211
-1.088488	  -1.120113	 0.282822
0.096453	  2.894225	 -0.276825
-2.735787	  3.338521	 -0.410238
5.625109	  -9.257087	 -0.288083
0.439368	  9.570338	 -0.195840
-5.062099	  -3.969407	 0.250464
-4.675261	  -1.068341	 -0.388598
-1.156221	  -2.601892	 -0.100718
1.400798	  8.398627	 0.142042
-8.053401	  0.095491	 0.213915
3.441566	  1.256172	 -0.487941
-2.771497	  -3.178881	 -0.365752
8.731787	  -3.538460	 -0.129078
7.835276	  14.121144	 -0.213065
6.258097	  -11.319595	 0.198119
-1.226567	  1.567151	 0.246394
-11.222751	  1.132030	 -0.197443
-1.683139	  5.054371	 0.074208
-5.964390	  -2.205998	 0.242517
-3.858370	  -1.965199	 -0.246046
-6.161501	  0.575795	 0.212901
1.226150	  6.632434	 0.265795
2.806871	  -0.503294	 -0.250795
5.069920	  3.570847	 0.209906
1.453629	  -3.766913	 -0.492748
-3.652254	  1.168005	 -0.459399
-3.628209	  -4.642114	 0.077754
1.528874	  2.369015	 -0.306876
3.530953	  3.073341	 -0.176060
4.249720	  4.974772	 0.263817
2.351962	  -1.998943	 -0.237268
2.344236	  0.052359	 0.143430
6.796625	  -1.931382	 0.187955
3.456450	  -10.776640	 -0.118502
2.434628	  -11.570885	 0.072709
-3.419821	  -1.312459	 -0.364652
-1.705979	  -2.789124	 -0.317718
4.148477	  5.240289	 0.452792
-4.830267	  -0.038605	 -0.258530
-2.944279	  1.815447	 -0.355269
-6.139671	  -2.174004	 0.305484
-7.910333	  -2.170482	 0.049617
1.281226	  20.120415	 0.105803
-0.666624	  9.476940	 -0.281946
-4.706734	  -6.098834	 0.266865
-13.260113	  -3.011204	 0.233488
-3.183473	  3.542747	 -0.257500
-4.263422	  5.122872	 0.331870
7.116310	  0.228510	 0.375448
4.195278	  0.770871	 -0.377578
7.874945	  7.177133	 -0.181630
5.527228	  2.911257	 0.328803
3.597220	  -1.290257	 -0.382704
0.161043	  -1.845829	 0.118044
5.469308	  4.599536	 0.276375
-1.706090	  -8.846475	 -0.094704
5.380611	  2.335091	 0.068660
-2.665645	  -5.587246	 0.189318
1.514008	  7.178743	 0.371341
-2.565747	  0.336998	 -0.248003
-1.188130	  -7.612924	 0.214530
-2.971313	  1.599130	 -0.431785
0.391723	  -6.686250	 0.290226
4.348067	  3.578167	 -0.016185
-0.698062	  -5.706187	 0.021298
-3.136501	  6.288338	 0.313846
-2.370698	  -0.868703	 0.010180
8.695285	  5.023031	 -0.272368
-12.369843	  3.870398	 0.097366
3.196996	  -2.777626	 -0.499779
1.994913	  -4.267453	 -0.282671
2.922277	  -3.717032	 -0.257604
2.825229	  2.163280	 -0.411886
8.186658	  1.495680	 0.042105
0.584526	  -7.712272	 0.300532
4.510665	  -4.878032	 0.438592
-3.233312	  -8.400065	 -0.086615
7.446341	  2.683522	 0.268651
-0.347424	  5.323529	 0.037192
-3.499140	  5.923817	 0.382271
0.732473	  2.386446	 -0.072704
-0.703366	  -2.363104	 -0.019110
-0.323680	  -4.542035	 -0.363549
-1.114980	  0.202097	 0.779611
-2.170079	  -6.773406	 0.059016
-0.777738	  2.767308	 -0.342245
11.883393	  3.042041	 0.008400
12.008909	  -1.283246	 0.061760
-5.569033	  -10.763921	 -0.043625
2.889135	  7.738192	 0.077062
-1.476313	  4.813892	 -0.245103
1.016076	  0.521855	 0.687150
9.273622	  3.167540	 -0.253859
6.489503	  -3.636302	 0.178888
-9.221307	  -5.219921	 -0.224355
-2.974293	  -13.088853	 0.269877
-3.392547	  7.145505	 0.118979
-1.790341	  12.022800	 0.066544
-4.451047	  1.546669	 -0.165760
5.109898	  -5.434445	 0.216561
4.419769	  3.967803	 0.092855
-0.899364	  -1.338840	 0.380371
1.156679	  0.807182	 0.476503
-2.672881	  -1.049156	 -0.177510
5.422248	  -7.056937	 -0.167585
-2.345683	  6.191970	 0.072931
-2.205509	  0.735967	 0.149820
-11.855720	  2.182808	 0.067471
-7.347811	  -5.582256	 -0.005778
1.739810	  1.329718	 0.164122
7.189041	  -4.345233	 0.052629
-8.181573	  -3.444110	 -0.067664
1.878763	  0.169864	 0.308863
-2.386030	  -2.053184	 -0.255252
9.071932	  -0.550174	 -0.062625
-0.706817	  -5.336873	 0.012388
1.739347	  0.137019	 0.375407
-2.479428	  -1.080448	 -0.220874
-2.273708	  -3.305463	 -0.434321
3.598249	  -2.693215	 -0.405099
-1.185929	  8.987942	 -0.114206
-1.758008	  -3.006775	 -0.271784
2.829490	  0.483561	 -0.096034
3.674647	  -4.077012	 -0.090814
5.079867	  5.396558	 0.363189
0.136121	  -8.843254	 -0.006860
9.092460	  -0.056877	 -0.125491
-0.926899	  -0.720104	 0.659864
1.433697	  7.505172	 0.217984
1.380435	  0.552342	 0.317844
-0.311001	  1.956735	 0.261734
-2.651041	  -6.238191	 0.271222
-3.553546	  -4.292606	 -0.034459
-2.167812	  -5.028836	 0.055421
7.204233	  -5.319991	 -0.094530
0.208730	  -4.110550	 -0.508765
3.046456	  -0.626221	 -0.243393
-1.942827	  -10.611271	 -0.149213
-3.808576	  -9.296547	 -0.374987
-1.528841	  1.438156	 0.210206
0.026220	  -12.790888	 0.287532
-2.503513	  -1.996720	 -0.314410
5.011573	  -0.937554	 -0.192031
-0.222690	  -3.855646	 -0.261440
1.268429	  -0.805624	 0.411516
20.605502	  3.239909	 0.068254
6.712668	  1.900543	 0.253203
0.975916	  7.262828	 0.248305
1.889002	  -6.888463	 0.251688
-1.679574	  6.913222	 0.455230
-5.653273	  -4.758427	 0.420280
-1.506671	  1.375729	 0.260737
-5.652227	  -7.434030	 -0.134565
-0.420476	  -4.172046	 -0.309999
-6.468159	  4.991666	 0.096703
-6.452599	  0.339587	 0.247831
-2.465007	  7.396891	 0.314455
0.288161	  -6.112514	 0.162080
-2.551361	  -5.628821	 0.267522
-0.820170	  -2.417450	 -0.024095
1.487933	  0.018695	 0.535803
-1.155914	  1.568379	 0.281262
-1.396135	  6.273027	 0.180514
2.797590	  -9.900315	 -0.272556
3.380348	  -0.457412	 -0.416239
0.395754	  -1.410032	 0.541270
-2.031052	  8.175918	 0.057938
-6.858898	  1.623758	 0.387422
-4.431225	  6.350143	 0.335364
-1.378696	  6.250677	 0.198283
1.464696	  -12.650123	 0.107232
1.816674	  -5.008505	 -0.115222
-9.186728	  3.930861	 -0.220811
4.239569	  -1.225642	 -0.322886
-4.347637	  -2.587247	 -0.161896
0.263703	  9.589187	 -0.127304
10.086436	  -3.454644	 -0.253725
8.805232	  -2.741966	 -0.217749
-8.873151	  11.175314	 0.252448
4.680183	  -10.607523	 -0.129605
-9.855208	  -8.047144	 0.139910
5.639477	  5.015069	 0.185533
-6.311247	  1.871590	 0.327011
-8.877182	  -5.460462	 -0.319441
-10.129506	  1.136809	 -0.247538
1.166934	  2.376526	 -0.175679
-0.408631	  -2.929206	 -0.220585
0.333618	  -5.756060	 0.117650
2.483987	  -2.968972	 -0.402087
4.254145	  -2.437471	 -0.348476
-3.799586	  1.115715	 -0.371446
-3.564725	  0.763247	 -0.325574
-6.140277	  6.637736	 -0.127096
5.778192	  3.654956	 0.354494
-5.720430	  -3.422635	 0.208071
-4.601923	  -3.793791	 0.211679
-5.834577	  2.441360	 0.339760
7.623296	  0.829379	 0.289386
-3.722376	  8.401675	 -0.043981
-4.028205	  -2.493204	 -0.247991
8.581438	  3.768322	 -0.174464
-7.149528	  2.277210	 0.133023
2.508899	  -2.688950	 -0.384105
-6.531954	  -2.772214	 0.169621
1.990067	  2.093730	 -0.195909
-0.753594	  0.353614	 0.885812
-3.822198	  -3.012320	 -0.243972
-0.019102	  8.621092	 -0.096150
4.674833	  0.503390	 -0.238168
10.339117	  6.753167	 0.179629
-5.229431	  -5.042244	 0.360173
-0.627360	  -1.929900	 0.110636
9.204453	  5.810277	 -0.136168
5.834504	  0.801988	 0.072343
1.121446	  1.575643	 0.173673
-5.175084	  9.789353	 -0.250243
4.630455	  -14.030503	 -0.082970
1.502811	  -5.242296	 -0.125626
9.583141	  -2.445675	 -0.207830
1.546188	  -5.619435	 -0.039056
6.486067	  -5.340361	 0.087891
2.591111	  -3.221242	 -0.468398
1.911336	  -2.357962	 -0.359742
2.428855	  -9.187206	 -0.300020
-4.352813	  -8.268522	 0.051517
4.539669	  7.261325	 0.002676
-5.629153	  -1.170106	 0.090607
-1.246093	  5.445935	 -0.012315
9.725339	  -9.036456	 0.200824
-9.353859	  6.680677	 -0.093250
-4.010799	  -1.042664	 -0.344279
-3.788643	  9.196506	 -0.242685
-2.788604	  -1.603362	 -0.286949
-4.447152	  3.461333	 0.018598
-0.414950	  2.595985	 -0.159370
1.473236	  -1.938941	 0.057222
1.955743	  4.616682	 -0.132154
2.622153	  -10.881258	 -0.017441
6.452504	  0.351341	 0.350593
-2.181844	  -0.003928	 0.182738
2.857022	  -1.694813	 -0.336706
1.622034	  -1.971256	 -0.014192
4.820911	  -9.412731	 -0.228409
8.378342	  -2.754448	 -0.008865
-2.083142	  -0.547894	 0.226246
1.418319	  -0.964270	 0.253097
-2.063550	  -4.089824	 -0.233907
0.208203	  2.772344	 -0.101837
-6.786153	  -4.313145	 0.142366
-2.181113	  -4.500194	 -0.099378
2.637944	  -1.338130	 -0.310209
-11.341375	  -0.220951	 -0.043958
4.281931	  -3.056832	 -0.258752
6.318993	  -3.776765	 0.295925
1.001360	  -4.869286	 -0.221158
2.139084	  4.724979	 -0.116710
1.697846	  -2.631725	 -0.298962
2.223821	  2.548953	 -0.365658
-8.943106	  2.530535	 -0.161917
-5.791423	  -6.085494	 0.001939
2.325453	  -4.889529	 -0.022576
7.875519	  0.452520	 0.044430
-4.677367	  5.472079	 0.448946
3.118711	  1.500074	 -0.468541
2.831078	  -3.472295	 -0.410545
-6.405421	  -4.035909	 0.322002
-0.253940	  -4.815245	 -0.120055
1.029065	  6.602007	 0.351873
3.713192	  -16.116243	 -0.186794
-4.348954	  1.766482	 -0.279075
7.388624	  0.185195	 0.336974
-10.628315	  0.458108	 -0.292913
6.988714	  5.496825	 -0.222660
-1.381989	  -1.472975	 0.103234
-0.587487	  4.102281	 -0.421031
-9.273101	  4.521027	 -0.238153
1.067320	  5.926058	 -0.076828
-1.190780	  -8.285743	 0.201810
2.427709	  -1.588318	 -0.246017
4.343057	  3.245519	 0.008294
-2.971465	  1.884814	 -0.417899
4.557859	  1.272279	 -0.217597
-4.746380	  4.462723	 0.327224
-8.240048	  3.771232	 -0.110733
3.853209	  0.587252	 -0.481567
-5.491779	  0.266202	 -0.048667
-1.065476	  -0.226180	 0.851045
9.744139	  7.131906	 -0.088909
-1.512182	  3.123479	 -0.225560
5.061531	  0.296875	 -0.108935
-3.648768	  3.635027	 -0.094125
2.831399	  -8.461442	 -0.054679
7.888293	  -1.778830	 0.182283
-1.603830	  1.164406	 0.222433
3.083314	  -0.063637	 -0.240422
-5.129283	  -10.113795	 -0.000775
12.216732	  -8.748124	 -0.029306
-13.153114	  -4.729609	 0.093338
0.335730	  -2.083182	 0.151579
0.310577	  3.427290	 -0.295464
-4.071089	  -3.033762	 -0.121669
-5.023948	  -7.697966	 -0.131639
9.450018	  -4.412268	 -0.278540
7.081690	  3.095536	 0.132714
-1.870317	  -12.000074	 0.142281
-6.321127	  0.726324	 0.297871
-5.901206	  -2.730757	 0.262641
4.457957	  -5.350116	 0.208555
2.655713	  -5.568652	 0.291405
1.879519	  1.472125	 -0.053450
-0.889044	  0.216771	 0.897830
-3.349188	  -0.177293	 -0.314904
1.592375	  7.232670	 0.343097
-5.129006	  1.469073	 -0.123614
5.480015	  -7.274908	 -0.030783
1.053524	  -7.507333	 0.306148
5.747601	  -5.127424	 0.205396
3.837504	  -2.388172	 -0.270818
-5.940230	  7.524338	 -0.220456
2.835867	  -9.972406	 -0.303253
4.095071	  1.677027	 -0.265867
0.322870	  -1.400513	 0.579480
-6.303606	  -6.800526	 -0.206248
-3.628216	  9.658691	 -0.394351
0.525795	  0.994278	 0.634369
6.921879	  3.308878	 0.235192
-10.675741	  -2.621426	 -0.112302
-1.738116	  -8.076894	 0.048220
-5.001592	  -3.606411	 0.277582
-3.038786	  -11.641396	 -0.055242
-12.186606	  -1.904782	 0.106277
0.051294	  -3.627330	 -0.384179
-1.019079	  1.965629	 0.068184
-4.150865	  -1.991086	 -0.331752
-11.200722	  5.007802	 0.176813
-3.925680	  -9.308149	 -0.292411
-1.187289	  -1.651145	 0.149283
7.005392	  -0.436366	 0.184198
-0.535395	  3.927069	 -0.344994
-6.130318	  -4.489896	 0.190585
-2.626599	  -1.534178	 -0.097808
-1.672342	  5.921314	 0.133952
-2.061190	  4.895319	 -0.167778
-1.151524	  3.020399	 -0.321232
3.266940	  -0.744615	 -0.319232
3.594136	  -0.074619	 -0.335466
3.140429	  10.106786	 -0.187564
-4.050784	  13.621841	 0.168743
9.477650	  1.847244	 -0.190297
-4.824178	  1.180759	 -0.220233
1.345934	  8.294792	 0.163307
-3.244105	  -0.352384	 -0.325222
-5.827703	  -3.183812	 0.262097
1.691138	  -4.595223	 -0.173050
1.423539	  -1.204620	 0.202158
2.715812	  3.291832	 -0.377091
-0.413123	  -5.189349	 -0.082459
6.575394	  3.902887	 0.208835
-7.681790	  15.008045	 -0.085565
-4.146826	  2.961370	 -0.066837
-3.927181	  2.974463	 -0.189204
-3.634158	  3.667288	 -0.103439
-0.395413	  3.052791	 -0.385192
-1.285308	  -5.543035	 0.064084
-1.725363	  -2.621591	 -0.187369
0.339020	  -4.912511	 -0.156355
-5.004456	  2.588858	 0.199449
2.198781	  -2.839738	 -0.510159
3.764087	  -1.208620	 -0.461850
-6.798956	  5.778088	 0.047863
2.009010	  -8.603219	 -0.035909
-5.009711	  -7.180484	 0.090694
-0.623276	  -4.167620	 -0.380793
-5.871249	  -4.597897	 0.401133
-3.190685	  3.051166	 -0.430228
-12.017270	  1.425579	 -0.042206
3.030393	  6.051947	 0.181739
1.442399	  0.837400	 0.527712
3.646343	  -0.542618	 -0.333286
-0.005679	  -9.307551	 -0.135204
4.141670	  -2.606624	 -0.178005
1.212137	  -4.161572	 -0.460275
-5.990098	  -7.181915	 -0.244354
-3.658756	  -5.305005	 0.278631
5.130192	  7.764252	 -0.184474
-0.559439	  -3.532133	 -0.390763
0.679576	  -7.582656	 0.133949
-4.667098	  5.633593	 0.193604
-1.414813	  2.280981	 -0.055107
-1.337534	  -3.541598	 -0.306525
-1.150576	  -6.228546	 0.227515
2.425082	  -3.979348	 -0.227987
4.986798	  4.075736	 0.294640
-5.870156	  0.441316	 0.161904
8.453788	  -1.232730	 0.000157
5.209751	  2.094510	 -0.075745
1.730608	  -6.288118	 0.193100
1.579680	  12.979905	 0.202482
-3.879291	  -8.985783	 -0.287678
-1.781952	  0.031475	 0.371180
4.538868	  -6.016512	 0.219963
5.919986	  -3.072451	 0.394238
5.325379	  1.886253	 0.102876
-1.315434	  1.554425	 0.262553
7.381208	  5.470684	 -0.121213
1.467027	  -3.191268	 -0.371024
-8.264694	  2.268045	 -0.006796
-7.538061	  -4.948786	 -0.158973
5.641935	  3.653850	 0.231189
2.963974	  -4.644712	 0.010810
1.803779	  13.606866	 0.206916
2.348099	  -3.890041	 -0.362735
4.206868	  1.985285	 -0.187390
9.890121	  -0.285917	 -0.381991
-0.460272	  -1.694146	 0.438847
8.221725	  10.619291	 0.128042
2.905853	  6.319471	 0.497570
1.426491	  5.489689	 -0.020061
-1.221966	  3.570399	 -0.471956
-6.982887	  1.418471	 0.237747
9.717171	  1.798536	 -0.253474
7.665128	  12.630726	 0.008435
-4.494200	  5.827126	 0.149656
-0.880472	  0.652657	 0.644142
-2.257336	  -2.953809	 -0.393199
0.824472	  1.286626	 0.539477
5.167629	  -4.478710	 0.412172
-5.617257	  -3.193220	 0.333361
7.930687	  -4.723372	 -0.136119
2.281780	  2.993078	 -0.414650
-2.012693	  5.703499	 0.125593
-4.435800	  1.779562	 -0.174637
3.059066	  -7.267868	 0.254686
7.383468	  10.025967	 0.245733
-4.994318	  4.025228	 0.272238
-3.563184	  -3.275541	 -0.173895
2.562318	  -9.552474	 -0.327117
-4.440268	  -3.249723	 0.067574
1.558446	  -3.885751	 -0.238921
-2.282986	  -2.739481	 -0.424610
-14.044824	  -4.733684	 -0.113789
-4.659614	  -1.760100	 -0.228224
6.849675	  7.882842	 -0.298268
0.341720	  2.835317	 -0.236400
-6.089060	  -3.429527	 0.302446
7.604661	  -0.807627	 0.159473
-0.886433	  3.053729	 -0.204890
3.989936	  8.055901	 -0.095390
-9.560651	  5.318119	 -0.299861
7.714214	  -1.922176	 0.112004
0.576772	  1.527810	 0.497511
-1.661570	  10.108616	 -0.039971
-8.472095	  -1.454354	 0.083744
-11.416015	  1.685399	 -0.078233
-7.910527	  2.451003	 0.117609
-3.434500	  3.011228	 -0.325365
12.336564	  2.496304	 0.093655
0.864538	  1.566078	 0.400072
1.362562	  8.015449	 0.191172
-9.081140	  6.325905	 -0.192902
4.102821	  -2.622633	 -0.165348
-3.990984	  6.056457	 0.247296
7.626812	  5.736754	 -0.259599
-4.855585	  -1.178216	 -0.277648
1.422215	  3.417370	 -0.321762
2.515951	  2.744020	 -0.479107
2.068945	  -14.878730	 -0.059360
1.292070	  5.455866	 -0.088436
-0.964331	  3.332417	 -0.420288
5.828286	  0.253458	 0.162166
3.817444	  7.119291	 0.140034
-1.275253	  0.621612	 0.614155
-2.025679	  9.097564	 -0.244379
2.146931	  3.700423	 -0.445459
-8.509371	  6.326747	 -0.242290
-6.265437	  7.416967	 -0.297585
10.641649	  4.806318	 0.048686
5.384642	  -12.768801	 0.292932
0.435665	  1.332982	 0.537687
3.072649	  -1.745152	 -0.411708
-2.536377	  2.258655	 -0.364925
2.777072	  -7.009445	 0.321411
7.302537	  6.084917	 -0.155069
-2.033982	  3.502724	 -0.301958
-2.804092	  4.865791	 0.053151
7.607422	  4.511456	 -0.011923
-2.603972	  0.246282	 -0.037276
-10.152371	  2.673751	 -0.190734
-10.348098	  2.981782	 -0.177180
5.217996	  1.844713	 -0.090585
1.913340	  5.583675	 0.111286
0.845510	  4.360898	 -0.432494
2.871804	  0.138741	 -0.315647
-5.734342	  4.208392	 0.344872
-0.091511	  0.700498	 0.944372
2.883156	  6.863154	 0.289665
0.797802	  -4.137401	 -0.347626
-8.930596	  4.512968	 -0.181096
-1.597689	  -2.216751	 -0.168599
-2.736851	  -3.203481	 -0.331463
-4.960413	  -4.330226	 0.275999
1.818589	  -11.637140	 -0.077885
2.758976	  7.917720	 0.251899
1.120487	  -0.716201	 0.569874
4.248506	  -10.391571	 -0.044354
-6.565595	  2.805558	 0.284503
0.551015	  5.410208	 -0.082077
-0.561999	  9.583079	 -0.115721
-0.902515	  4.092060	 -0.386539
2.488058	  -9.379777	 -0.204133
-3.635438	  7.441836	 0.083224
1.594491	  5.389663	 0.014778
-4.850564	  1.458611	 -0.206903
2.468785	  -1.544798	 -0.287853
-0.394034	  5.689293	 0.098453
-10.504935	  -2.668427	 -0.147343
3.301077	  -2.061992	 -0.550472
4.962503	  -4.925970	 0.169256
-3.708177	  0.137941	 -0.431578
3.940126	  11.193008	 -0.016752
-3.130113	  -6.700240	 0.450386
-2.820445	  -3.242984	 -0.332120
1.276660	  -6.137818	 0.258644
0.434937	  9.680406	 -0.124293
-1.495266	  5.654224	 0.171976
-8.800307	  -2.658495	 -0.154107
-7.167404	  -3.498691	 0.242657
2.781221	  0.548663	 -0.154761
-1.958998	  9.328611	 -0.250367
4.617918	  5.670343	 0.315114
-7.645091	  9.633196	 0.085129
-3.081194	  -6.099681	 0.251672
5.629110	  -4.819616	 0.252832
-8.054518	  -1.087071	 0.142682
3.125227	  1.497846	 -0.345263
-2.551539	  -15.663879	 -0.238326
-0.595644	  -3.722775	 -0.386914
-2.311055	  5.743835	 0.233829
-7.495472	  -3.297682	 0.126226
-1.589766	  1.902191	 0.114410
0.350077	  1.018877	 0.674655
4.551346	  0.502818	 -0.160300
-2.651614	  -2.455692	 -0.261690
-6.255289	  2.022351	 0.320464
1.510802	  -5.254360	 -0.047251
-1.165647	  -4.541013	 -0.137001
4.461382	  -0.069277	 -0.214032
4.968124	  1.105941	 -0.157594
-3.444463	  1.582964	 -0.437645
-2.481967	  -8.942516	 -0.149168
-0.089336	  1.201659	 0.791904
-3.844431	  0.441260	 -0.550352
-2.758107	  -0.339946	 -0.112298
-6.688496	  7.034915	 -0.213056
6.118688	  -0.813980	 0.239998
-2.722027	  -1.558459	 -0.266799
-9.126369	  6.615653	 -0.227775
1.360197	  2.055897	 0.003321
2.055028	  -0.986039	 0.007800
-1.101527	  -0.008514	 0.805768
0.427414	  0.149565	 1.079204
0.175876	  -7.264270	 0.364814
3.867322	  -2.832239	 -0.161067
7.260708	  -3.378158	 0.114208
-0.045516	  1.328732	 0.667322
-11.539210	  -5.259997	 0.258997
-12.445044	  -5.859097	 0.086505
2.260013	  8.668213	 0.019516
4.040348	  -4.953301	 0.253928
1.674138	  3.911011	 -0.359935
-3.397008	  0.528411	 -0.386393
7.170763	  -6.068084	 -0.129830
9.844697	  -8.197453	 0.251269
-9.278993	  -9.164470	 0.210248
2.992761	  -2.776460	 -0.260161
1.326611	  -5.572987	 0.038220
-0.864169	  0.339327	 0.791432
1.410807	  5.704308	 0.041353
-10.408392	  6.149461	 0.142837
2.885710	  4.153840	 -0.097053
-2.648400	  -2.099595	 -0.322809
-5.999539	  -4.102719	 0.254998
4.991983	  0.052715	 -0.236853
0.780348	  -0.461223	 0.791055
2.181038	  -2.020653	 -0.143327
1.823855	  4.939853	 -0.128559
-1.371560	  1.259413	 0.284096
3.020330	  -2.190918	 -0.484558
-0.743523	  -0.156210	 0.778579
-3.652264	  -10.127622	 -0.246464
-7.256788	  2.807031	 0.143459
-5.623983	  2.161536	 0.205229
8.055248	  -0.977933	 0.197463
-5.375331	  -0.999623	 -0.021870
1.062371	  5.173385	 -0.052109
6.367897	  10.267024	 0.156026
-4.481776	  6.395638	 0.189424
-5.444689	  2.077479	 0.058851
-2.324523	  -3.077102	 -0.324053
-8.768220	  -0.800114	 -0.099648
-0.247367	  -1.341368	 0.602678
-10.780550	  -6.673595	 0.150860
-4.619674	  -7.077240	 0.033764
4.595427	  2.324290	 -0.093906
5.516563	  -6.629337	 -0.039479
-9.956640	  -2.380238	 -0.371390
9.853524	  -4.665561	 -0.172380
6.687867	  2.506395	 0.486363
-1.514368	  0.260683	 0.382076
0.138858	  3.170729	 -0.297759
-2.959720	  -0.638757	 -0.412091
-9.973608	  5.752809	 0.062137
2.604195	  0.442377	 -0.074141
-5.516081	  4.686995	 0.256010
4.489461	  13.114426	 0.210587
-1.929124	  -2.220068	 -0.135575
-14.232867	  -0.208639	 0.051137
6.089978	  -0.524156	 0.248728
2.552327	  -1.657571	 -0.169291
1.817565	  3.651612	 -0.436194
3.325483	  8.277156	 -0.094570
2.215931	  3.586160	 -0.322150
-1.039551	  -7.689803	 0.299676
9.086973	  1.806025	 -0.199854
2.695134	  2.579830	 -0.459193
-1.054089	  10.166193	 -0.221517
-1.192599	  -4.315210	 -0.344937
-8.433147	  1.173660	 0.037068
1.898189	  -6.143836	 0.352361
4.568090	  -2.096161	 -0.186385
-3.353078	  -3.789905	 -0.198799
0.557741	  -11.550562	 -0.027265
8.308972	  -4.151996	 -0.162717
-0.093331	  5.458229	 -0.065415
3.118750	  6.224849	 0.384980
-4.674820	  1.890103	 -0.252485
2.111438	  5.718794	 0.179701
-1.715720	  9.811936	 -0.218967
-11.408919	  1.563257	 -0.129658
0.032779	  -1.006180	 0.809804
3.159722	  3.172629	 -0.370938
1.149456	  -2.076618	 0.195753
-1.255679	  -2.847585	 -0.325613
5.088095	  -0.791671	 -0.164186
-3.687702	  -3.680002	 -0.059867
1.402836	  5.417587	 -0.152371
-1.618649	  -1.314448	 0.140100
-0.470454	  3.452132	 -0.336442
-9.815120	  4.230150	 -0.234562
5.056194	  -0.503388	 -0.147406
3.760038	  -0.176069	 -0.334776
2.868525	  7.708936	 0.126327
